n_unique_values,std_dev,max_relative_frequency,norm_entropy,min_value,max_value,range_value,shannon_entropy,simpson_index,skewness_probs,kurtosis_probs,dispersion_index,uniformity,top2_ratio,top3_ratio,variable,dataset,type
6,1.25274009472636,0.441934234103346,0.715303938098207,1,6,5,1.28165260446358,0.675518159160117,0.452124075662531,-1.73910755159028,0.189378209007859,0.715303938098207,0.756041454792,0.919850840234394,VINO,AVQ2021,O
6,0.911207569911269,0.699047619047619,0.503107792004338,1,6,5,0.901448150366192,0.463943764172336,1.15028939449475,-0.490583839279723,0.443267482993197,0.503107792004338,0.90952380952381,0.96,BICBIRRAM,AVQ2021,O
6,1.28685460703335,0.464248569942798,0.703805178292395,1,6,5,1.26104959269714,0.646548919679096,0.591524570757943,-1.77963535556526,0.224141296385085,0.703805178292395,0.823062922516901,0.896775871034841,BICVINOM,AVQ2021,O
4,0.615140057861277,0.685263468344475,0.573861602143318,1,4,3,0.795541103114508,0.463560682721987,0.513635208162624,-1.87885952194205,0.381919089704017,0.573861602143318,0.936983877310263,0.995920173023987,BFPAS,AVQ2021,O
11,2.590296399961,0.232839313572543,0.853566939672804,1,11,10,2.04676412965839,0.850424453795624,0.478642353919447,-1.19460756856371,0.064533100824813,0.853566939672804,0.430577223088924,0.558502340093604,BICFUORIM,AVQ2021,O
6,0.927100920113136,0.546167183569806,0.632949198105452,1,6,5,1.13409271924575,0.610122669884827,0.798892028087749,-1.12065684780634,0.267852796138208,0.632949198105452,0.813914869715988,0.947666609685218,ANAL,AVQ2021,O
6,0.885547393475807,0.630607505194964,0.571633179656838,1,6,5,1.02422916257508,0.543548178936108,1.06238680873085,-0.615985683186085,0.347742185276671,0.571633179656838,0.841144114411441,0.953917613983621,ALCOL,AVQ2021,O
6,0.778142182851792,0.699977982728674,0.492123804437556,1,6,5,0.881767486633526,0.466284017962081,1.16680743974036,-0.438252038168851,0.440459178445503,0.492123804437556,0.891944125058101,0.970692565501382,AMAR,AVQ2021,O
6,0.711271760428992,0.735290513882422,0.445243610092126,1,6,5,0.797769454495851,0.421694803239946,1.20197714799376,-0.377533979899986,0.493966236112065,0.445243610092126,0.919033499154557,0.978484083613106,LIQUOR,AVQ2021,O
5,1.44391226216984,0.407284768211921,0.907302310249585,1,5,4,1.46024673615473,0.734463400728038,0.673683584826268,-1.48990518329553,0.0819207490899522,0.907302310249585,0.645695364238411,0.778145695364238,BICALTROM,AVQ2021,O
2,0.25194376851162,0.93188642855399,0.358844105830919,1,2,1,0.248731780217256,0.126948225661758,0,0,0.746103548676484,0.358844105830919,1,1,BICALC,AVQ2021,N
12,4.87496480282833,0.213706407137064,0.863915494844319,1,21,20,2.14674935799354,0.863547654426231,0.482783576981996,-1.33854149373113,0.0579480133532028,0.863915494844319,0.3779399837794,0.528791565287916,NBICALCM,AVQ2021,O
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,DOVCASP,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,DOVAMPA,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,DOVRISTO,AVQ2021,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,DOVPUB,AVQ2021,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,DOVDISCO,AVQ2021,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,DOVSTR,AVQ2021,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,DOVALT,AVQ2021,N
3,0.773087701772093,0.578890229191797,0.880871914252352,1,3,2,0.967736709740236,0.574204904538583,0.347508055949906,-2.33333333333333,0.13869264319212599,0.880871914252352,0.821182147165259,1,FUMO,AVQ2021,N
2,0.324123181691659,0.880733944954128,0.527247477024035,1,2,1,0.365460102156554,0.210083326319333,0,0,0.579833347361333,0.527247477024035,1,1,FRFUMO,AVQ2021,N
3,0.213116281512007,0.969913653534808,0.135988946925174,1,3,2,0.149399128215031,0.0586339693890597,0.384384811702361,-2.33333333333333,0.91204904591641,0.135988946925174,0.994468429573664,1,TFUMO,AVQ2021,N
17,4.92535528352986,0.245653081096119,0.824351306435834,1,17,16,2.33556312158418,0.87128704556878,1.52725696427486,1.41569695873444,0.0742575140831707,0.824351306435834,0.414243983864237,0.545277507302824,NSIGARM,AVQ2021,O
3,0.365516909387066,0.933326886815259,0.26316268130404,1,3,2,0.289113755599468,0.126543156205198,0.384466944945191,-2.33333333333333,0.810185265692204,0.26316268130404,0.974882753952521,1,ESIG,AVQ2021,N
3,0.302021193106812,0.964428232183514,0.162100082758204,1,3,2,0.17808514291228,0.0692392089799043,0.384881912796684,-2.33333333333333,0.896141186530144,0.162100082758204,0.98398903224227,1,TABNB,AVQ2021,N
5,0.836466113387819,0.482378226637717,0.75297760459875,1,5,4,1.21187070405504,0.657014567594146,0.361887084629678,-1.7102475603034,0.178731790507318,0.75297760459875,0.742176020352216,0.94326381121565,SALUTE,AVQ2021,O
3,0.580018856070045,0.746155832570369,0.642502082455547,1,3,2,0.705860683280515,0.402196037871408,0.327837686157757,-2.33333333333333,0.396705943192889,0.642502082455547,0.939549733549311,1,LIMITA,AVQ2021,O
2,0.261699896065412,0.92604545766669,0.380510878888802,1,2,1,0.26375004287416,0.136970536003162,0,0,0.726058927993676,0.380510878888802,1,1,DIAB,AVQ2021,N
2,0.412987941091701,0.781859543222668,0.756757466336229,3,4,1,0.524544304158645,0.341110395788618,0,0,0.317779208422764,0.756757466336229,1,1,IPAR,AVQ2021,N
2,0.145848717518096,0.978255835494628,0.151124616033754,5,6,1,0.104751601517001,0.0425427116306711,0,0,0.914914576738657,0.151124616033754,1,1,INFAR,AVQ2021,N
2,0.191444896757547,0.961897931800305,0.233521525600465,7,8,1,0.161864787070019,0.0733006011972008,0,0,0.853398797605598,0.233521525600465,1,1,CUORE,AVQ2021,N
2,0.190638177827886,0.962231462231462,0.231965764369362,1,2,1,0.160786415559056,0.0726841506467286,0,0,0.854631698706543,0.231965764369362,1,1,BRON,AVQ2021,N
2,0.195613991093546,0.960147857225367,0.241613858087672,3,4,1,0.16747396451768,0.076527898981807,0,0,0.846944202036386,0.241613858087672,1,1,ASMA,AVQ2021,N
2,0.319809573865888,0.884349046403018,0.516729090355093,5,6,1,0.358169312092938,0.204551621058181,0,0,0.590896757883638,0.516729090355093,1,1,ALLER,AVQ2021,N
2,0.169617014259515,0.970351712344595,0.192624959822093,7,8,1,0.133517447806156,0.0575385333890148,0,0,0.88492293322197,0.192624959822093,1,1,TUMOR,AVQ2021,N
2,0.156049202239616,0.975025484199796,0.168526218024663,1,2,1,0.116813472874226,0.0487015787214984,0,0,0.902596842557003,0.168526218024663,1,1,ULCER,AVQ2021,N
2,0.148240989103085,0.977519757120675,0.155148624602968,3,4,1,0.1075408317113,0.0439497631188235,0,0,0.912100473762353,0.155148624602968,1,1,FEGATO,AVQ2021,N
2,0.0748905415752534,0.994359724253186,0.0502471712361503,5,6,1,0.0348286850734504,0.0112169260726283,0,0,0.977566147854743,0.0502471712361503,1,1,CIRRO,AVQ2021,N
2,0.162531301149131,0.972846898280304,0.179907428276708,7,8,1,0.124702326671791,0.0528316215733924,0,0,0.894336756853215,0.179907428276708,1,1,CALRE,AVQ2021,N
2,0.379602162240095,0.825431231176417,0.668050224287517,1,2,1,0.463057129437332,0.288189027550003,0,0,0.423621944899994,0.668050224287517,1,1,ARTRO,AVQ2021,N
2,0.290774965059672,0.906757754800591,0.44720040538003,3,4,1,0.309975700134432,0.169096257819165,0,0,0.66180748436167,0.44720040538003,1,1,OSTEO,AVQ2021,N
3,0.84190398130256,0.428043862431465,0.981895867818828,1,3,2,1.0787228665782,0.652935544546753,0.350378898009023,-2.33333333333333,0.0205966831798705,0.981895867818828,0.725769178485659,1,RADIO,AVQ2021,N
17,47.7902292845422,0.407803525450584,0.600786408000675,0,99,99,1.70215606807511,0.751723050331744,2.05712693413262,3.52242245532119,0.201294259022522,0.600786408000675,0.620479302832244,0.757377698554169,HHRAD,AVQ2021,S
49,45.0837570158158,0.407803525450584,0.37810652190247,0,99,99,1.47152263678804,0.689018613821428,4.20312729218273,16.774749117959,0.296626831723958,0.37810652190247,0.765141612200436,0.883501683501684,MMRAD,AVQ2021,S
3,0.489402230090755,0.752406562118679,0.650447390775197,1,3,2,0.714589496637739,0.399190956373654,0.358890438476946,-2.33333333333333,0.401213565439519,0.650447390775197,0.921159669182447,1,TELE,AVQ2021,N
17,45.0447414589379,0.326530111615356,0.677719890681229,0,99,99,1.92012503781038,0.807546889821457,1.6641669726182,1.85802796282686,0.141981429564702,0.677719890681229,0.532957193671041,0.678842143996075,HHTEL,AVQ2021,S
49,44.6296780854812,0.513504231571201,0.316644957989197,0,99,99,1.23232527479674,0.618697918679594,4.65636469020341,21.5307192150989,0.368412541347915,0.316644957989197,0.840034343186557,0.940684410646388,MMTEL,AVQ2021,S
4,1.25132033437542,0.444220967705072,0.909407204731974,1,4,3,1.26070607988174,0.686705637663223,0.317619188661284,-1.92648387463627,0.0843924831157027,0.909407204731974,0.707562909971888,0.897675587959683,FREQSERIE,AVQ2021,O
2,0.268121052599775,0.922034053042406,0.394971210375727,1,2,1,0.273773180874284,0.143774516145198,0,0,0.712450967709603,0.394971210375727,1,1,BIBLIO,AVQ2021,N
17,6.71850037434295,0.188817330210773,0.855879275724546,1,25,24,2.42488858488395,0.891713091444586,0.81414647280338,-0.596942317103265,0.0525548403401269,0.855879275724546,0.328161592505855,0.452576112412178,NUMBIBM,AVQ2021,O
1,0,1,0,16,16,0,0,0,0,0,NA,0,1,1,BIBALTC,AVQ2021,N
2,0.254945232193195,0.930121446055357,0.365470274521583,1,2,1,0.253324690363105,0.129991083286497,0,0,0.740017833427005,0.365470274521583,1,1,BIBONLINE,AVQ2021,N
5,0.27353712616602,0.971313251088865,0.0933308232052236,1,5,4,0.150210165265171,0.0560096771022115,1.07211272962046,-0.921456510481402,0.929987903622235,0.0933308232052236,0.99429913574898,0.996944336761453,TEATRO,AVQ2021,O
5,0.422189554720499,0.91457801676996,0.216663741038932,1,5,4,0.348706839077861,0.158644486582291,1.06075389323578,-0.935823784948289,0.801694391772136,0.216663741038932,0.983754101348888,0.993574553408677,CINE,AVQ2021,O
5,0.398728881210528,0.912606959498003,0.215718697817595,1,5,4,0.347185850688552,0.161673801280764,1.05872955007323,-0.938449874923772,0.797907748399045,0.215718697817595,0.985921277809469,0.995345122646891,MUSEO,AVQ2021,O
5,0.24815218065505,0.978642327438677,0.0741930861237602,1,5,4,0.119409165648068,0.0419746456974257,1.07271214946004,-0.920725128716978,0.947531692878218,0.0741930861237602,0.995253850541928,0.997330290929834,MUSIC,AVQ2021,O
5,0.292420673765023,0.963961290911581,0.110523423685551,1,5,4,0.177880588291543,0.0698714736608357,1.07119325165629,-0.922587748492942,0.912660657923955,0.110523423685551,0.993837586159675,0.996667731775232,ACMUS,AVQ2021,O
5,0.417135485709426,0.943615976615132,0.165604617369725,1,5,4,0.266530349668978,0.107850340661355,1.06970022306033,-0.92443739883556,0.865187074173306,0.165604617369725,0.984128434081619,0.99198428829158,SPSPO,AVQ2021,O
5,0.374910273042437,0.960647355566208,0.12697346595304,1,5,4,0.204355909977982,0.0764011338158127,1.07195686491857,-0.921646139041809,0.904498582730234,0.12697346595304,0.986943322148417,0.993106439316122,DISCO,AVQ2021,O
5,0.467335857041699,0.898070555999543,0.250810372593444,1,5,4,0.403663722483612,0.186957916272273,1.05666266084395,-0.941100611585846,0.766302604659659,0.250810372593444,0.977166343189862,0.992145222057312,MONUM,AVQ2021,O
4,1.40500173376476,0.539087242817107,0.725220345404804,1,4,3,1.0053688754041,0.57621102572481,0.173658052618237,-2.23586192404227,0.23171863236692,0.725220345404804,0.896192667866664,0.959534279660051,PCTEMPO,AVQ2021,O
4,1.24599641968038,0.730515941502407,0.544081407232888,1,4,3,0.754256986837127,0.418388409755432,0.603334566678377,-1.80763605511347,0.442148786992758,0.544081407232888,0.946066854391861,0.977586520119902,INTTEMPO,AVQ2021,O
2,0.390309013623229,0.812511993859144,0.696186886708224,3,4,1,0.482559977664612,0.304672507388365,0,0,0.390654985223271,0.696186886708224,1,1,INCOMU1b,AVQ2021,N
2,0.258358588309427,0.928080851215259,0.373045066673668,5,6,1,0.25857513618665,0.133493569645638,0,0,0.733012860708724,0.373045066673668,1,1,INCOMU4AGG,AVQ2021,N
2,0.486561643898978,0.615175284136385,0.96137841282163,5,6,1,0.666376736298508,0.473469307848206,0,0,0.0530613843035885,0.96137841282163,1,1,INTATT7BN,AVQ2021,N
2,0.498003715221454,0.544724036368293,0.994220808037314,7,8,1,0.689141349945095,0.495999521141855,0,0,0.00800095771628958,0.994220808037314,1,1,INTATT30A,AVQ2021,N
2,0.446438571847125,0.725164295284885,0.848318305552657,1,2,1,0.588009441711214,0.398602080257722,0,0,0.202795839484555,0.848318305552657,1,1,INTATT30B,AVQ2021,N
2,0.485287866868799,0.620429316356889,0.957738245078762,3,4,1,0.663853564290774,0.470993559523625,0,0,0.0580128809527508,0.957738245078762,1,1,INTATT28B,AVQ2021,N
2,0.393625169225527,0.808324801638086,0.704962721050416,5,6,1,0.488642922495963,0.30987163338967,0,0,0.380256733220659,0.704962721050416,1,1,INTFASC,AVQ2021,N
2,0.421814910260072,0.768473221422862,0.780663341545028,7,8,1,0.541114594158442,0.355844258757662,0,0,0.288311482484676,0.780663341545028,1,1,INTALTSAL,AVQ2021,N
2,0.421693334364787,0.768664062748087,0.780332882653651,1,2,1,0.540885537509593,0.355639242775384,0,0,0.288721514449232,0.780332882653651,1,1,INTATT18A,AVQ2021,N
2,0.453690004075768,0.710171160013972,0.868500044985188,3,4,1,0.601998357497669,0.411656166996762,0,0,0.176687666006475,0.868500044985188,1,1,MATDID,AVQ2021,N
2,0.489674917140706,0.601124130704011,0.970289220852424,5,6,1,0.672553237761564,0.479547820378716,0,0,0.0409043592425673,0.970289220852424,1,1,COM_STUD,AVQ2021,N
2,0.488271001171959,0.607698659721781,0.966268636775626,1,2,1,0.669766381244527,0.476801997388264,0,0,0.046396005223472,0.966268636775626,1,1,PCOPE_PASTE,AVQ2021,N
2,0.494028373131208,0.577095594083028,0.982781407400313,3,4,1,0.681212161646262,0.48811253874597,0,0,0.0237749225080604,0.982781407400313,1,1,PCOPE_SF,AVQ2021,N
2,0.499992144142252,0.50397582697201,0.999954389580922,5,6,1,0.693115565826557,0.499968385599777,0,0,6.32288004454537e-5,0.999954389580922,1,1,PCOPE_MOD,AVQ2021,N
2,0.499715934940091,0.517085730633523,0.999157526602143,1,2,1,0.692563222499524,0.499416155617437,0,0,0.00116768876512523,0.999157526602143,1,1,PCOPEWO,AVQ2021,N
2,0.499247543712405,0.527564816287578,0.997806513622699,3,4,1,0.691626771661923,0.498480361806064,0,0,0.00303927638787161,0.997806513622699,1,1,PCOPE_FILE,AVQ2021,N
2,0.485236517467286,0.620635880462111,0.957591681430788,5,6,1,0.663751974111408,0.470893968690262,0,0,0.0582120626194753,0.957591681430788,1,1,PCOPEX,AVQ2021,N
2,0.42765456361075,0.759070240707177,0.796583020874408,1,2,1,0.55214927500102,0.365765220759851,0,0,0.268469558480298,0.796583020874408,1,1,PCOPEXC,AVQ2021,N
2,0.474780906573085,0.656812830140648,0.927836002934772,3,4,1,0.643126909456246,0.450819472606561,0,0,0.0983610547868787,0.927836002934772,1,1,PCOPEPH,AVQ2021,N
2,0.256872778020559,0.928973747016706,0.369741808084761,5,6,1,0.256285491809088,0.131963048740894,0,0,0.736073902518213,0.369741808084761,1,1,PCOPECO,AVQ2021,N
2,0.497952525497149,0.545289797475598,0.994073466897716,1,2,1,0.689039220849602,0.495897668489239,0,0,0.00820466302152291,0.994073466897716,1,1,INFO_FAKE,AVQ2021,N
2,0.48714747679448,0.612712282432528,0.963026892702684,1,2,1,0.66751937548027,0.4745918827777,0,0,0.0508162344445995,0.963026892702684,1,1,AUT_INFO,AVQ2021,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,INFO_FONT,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,INFO_DISC,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,INFO_OFF,AVQ2021,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,NOCK_IN,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,NOCK_SK,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,NOCK_ALT,AVQ2021,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,GESACCI_AMM,AVQ2021,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,NOGESACC,AVQ2021,N
2,0.368836449457425,0.837586267917183,0.640052824576478,1,2,1,0.443650810764615,0.272071023427496,0,0,0.455857953145008,0.640052824576478,1,1,COOKIE,AVQ2021,N
2,0.461510308422552,0.692394844922815,0.890389652473665,1,2,1,0.61717107721187,0.425968447294252,0,0,0.148063105411497,0.890389652473665,1,1,LIMCOO,AVQ2021,N
2,0.347879687170824,0.859143444657165,0.586477664625339,1,2,1,0.406515339696435,0.242031972319571,0,0,0.515936055360857,0.586477664625339,1,1,SOFTCOOK,AVQ2021,N
2,0.195197879201556,0.960325030913266,0.240799944808288,1,2,1,0.166909802822855,0.076201731829401,0,0,0.847596536341198,0.240799944808288,1,1,COSINT9a,AVQ2021,N
2,0.285852339056902,0.910233266079077,0.435690725675537,3,4,1,0.301997798098115,0.163417334804187,0,0,0.673165330391627,0.435690725675537,1,1,COSINT9b,AVQ2021,N
2,0.152721043068255,0.976106194690265,0.162777502492188,5,6,1,0.11282876691105,0.0466457827551101,0,0,0.90670843448978,0.162777502492188,1,1,COSINT9c,AVQ2021,N
4,1.34042113476843,0.454808630962399,0.852032205381958,1,4,3,1.18116744181355,0.654287468637502,0.0836687332857476,-2.24645412042402,0.12761670848333,0.852032205381958,0.794627528865251,0.931194667923385,INTCOM,AVQ2021,O
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,B_abb,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,B_SPORT,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,B_TOYS,AVQ2021,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,B_HOME,AVQ2021,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,B_MUSICA,AVQ2021,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,B_FILM,AVQ2021,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,B_LIBRI,AVQ2021,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,B_PC,AVQ2021,N
1,0,1,0,9,9,0,0,0,0,0,NA,0,1,1,B_TV,AVQ2021,N
1,0,1,0,10,10,0,0,0,0,0,NA,0,1,1,B_FARM,AVQ2021,N
1,0,1,0,11,11,0,0,0,0,0,NA,0,1,1,B_PASTI,AVQ2021,N
1,0,1,0,12,12,0,0,0,0,0,NA,0,1,1,B_CIBO,AVQ2021,N
1,0,1,0,13,13,0,0,0,0,0,NA,0,1,1,B_COSM,AVQ2021,N
1,0,1,0,14,14,0,0,0,0,0,NA,0,1,1,B_IGENE,AVQ2021,N
1,0,1,0,15,15,0,0,0,0,0,NA,0,1,1,B_VEICOLI,AVQ2021,N
1,0,1,0,16,16,0,0,0,0,0,NA,0,1,1,B_ALT,AVQ2021,N
1,0,1,0,17,17,0,0,0,0,0,NA,0,1,1,B_NO,AVQ2021,N
2,0.421659843050374,0.768731383181853,0.780216240783895,1,2,1,0.540804687526436,0.355566887386336,0,0,0.288866225227327,0.780216240783895,1,1,B_P2P,AVQ2021,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,S_MUSIC,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,S_FILM,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,S_BOOK,AVQ2021,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,S_GIOCHI,AVQ2021,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,S_SOFT,AVQ2021,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,S_SAL,AVQ2021,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,S_APPAL,AVQ2021,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,S_NOAPP,AVQ2021,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,MS_BSPOR,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,MS_BCONC,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,MS_ABBINT,AVQ2021,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,MS_ABBELE,AVQ2021,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,MS_NO,AVQ2021,N
2,0.216159629117073,0.950864216167258,0.28271442487307,1,2,1,0.195962706504395,0.0934429171597682,0,0,0.813114165680463,0.28271442487307,1,1,P2P_BABYAG,AVQ2021,N
2,0.143096080738896,0.979087740566753,0.146532432148907,3,4,1,0.101568542204606,0.040949873677288,0,0,0.918100252645424,0.146532432148907,1,1,P2P_BABY,AVQ2021,N
2,0.290701855411933,0.906815440289505,0.447011072734448,1,2,1,0.309844464744959,0.169002395084112,0,0,0.661995209831777,0.447011072734448,1,1,P2P_TRAAG,AVQ2021,N
2,0.186080924303023,0.964086733925614,0.223230132081398,1,2,1,0.154731336668246,0.0692470067885134,0,0,0.861505986422973,0.223230132081398,1,1,P2P_ACCAG,AVQ2021,N
4,0.907753579575145,0.529358422126502,0.808430338916963,1,4,3,1.12072242019883,0.617156766193605,0.349138440496763,-2.03053995731543,0.17712431174186,0.808430338916963,0.822262525504421,0.933877427643014,NORDINI,AVQ2021,O
8,1.94851440423565,0.302115485959497,0.814492631988702,1,8,7,1.69368981434945,0.781711481810484,0.423854571144408,-1.77220808071714,0.106615449359447,0.814492631988702,0.564480915455846,0.773093427689528,SPINTCOM,AVQ2021,O
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,PREST,AVQ2021,N
1,0,1,0,10,10,0,0,0,0,0,NA,0,1,1,TIPOPRO_NO,AVQ2021,N
6,1.28006927982713,0.846385753347823,0.34668730247972,1,6,5,0.621180257079169,0.275583694133095,1.34275401918384,-0.113316849072091,0.669299567040286,0.34668730247972,0.911986725560308,0.970646661525158,USOCEL,AVQ2021,O
5,1.18533586114769,0.70421686746988,0.583312124665518,1,5,4,0.938804648219171,0.470584147740889,0.982907771598953,-1.03511484955057,0.411769815323889,0.583312124665518,0.862164040778499,0.944555143651529,LQUOT,AVQ2021,O
